ID	Name
1016	夜交藤
1017	鱼胆草
1018	肺形草
1019	狗脚草根
1020	硬皮褐层孔菌
1021	硬皮马勃
1022	树花
1023	匍匐滨藜
1024	苏铁叶
1025	刺叶苏铁
1026	铁树
1027	杉松
1028	臭冷杉
1029	香柏
1030	油杉
1031	小朴松实
1032	云杉球果
1033	长白鱼鳞松
1034	红皮云杉
1035	杄木
1036	松寄生
1037	花锚
1038	苏铁根
1039	长松
1040	金钱松叶
1041	柳杉叶
1042	杉材
1043	篦子三尖杉
1044	粗榧枝叶
1045	粗榧根
1046	穗花杉种子
1047	穗花杉叶
1048	穗花杉根
1049	榧枝叶
1050	沙松果
1051	毛杨梅皮
1052	松花
1053	大种鹅儿肠
1054	毛杨梅根皮
1055	青杠碗
1056	银白杨叶
1057	钻天杨
1058	箭杆杨
1059	山白龙
1060	杨树花
1061	银叶柳
1062	山白蜡条
1063	小红柳根
1064	麦瓶草种子
1065	凉三七
1066	蝇子草
1067	苏铁花
1068	鸡肚肠草
1069	松节
1070	蘋
1071	花拐藤根
1072	鸡（土从）
1073	鸡冠花
1074	短瓣女娄菜
1075	鸡蛋花
1076	中国繁缕
1077	青鱼胆草
1078	青葙
1079	青杠膏
1080	松叶
1081	杯苋
1082	苏铁果
1083	鸡娃草
1084	麻牛膝
1085	红莲子草
1086	野厚朴
1087	梨果仙人掌
1088	光刺长突球
1089	量天尺
1090	量天尺花
1091	昙花茎
1092	厚朴果
1093	杯苋根
1094	云朴
1095	九层风
1096	簕苋菜
1097	红粘谷子
1098	红粘谷
1099	野苋子
1100	老枪谷子
1101	树救主
1102	地锦苋
1103	香石藤叶
1104	鸡桑叶
1105	樟木钻
1106	绿叶五味子
1107	滇五味
1108	香血藤
1109	小血藤叶
1110	黄龙藤叶
1111	野厚朴花
1112	小花五味子根
1113	白花苋
1114	凤庆鸡血藤
1115	黑老虎
1116	皮袋香根
1117	皮袋香
1118	白兰花叶
1119	乳源木莲果
1120	柴厚朴
1121	黄龙藤
1122	大板山蚤缀
1123	老枪谷叶
1124	大花剪秋罗
1125	娘娘菜
1126	山银柴胡
1127	北丝石竹
1128	光梗丝石竹
1129	狗筋蔓
1130	黑牵牛
1131	田野卷耳
1132	女娄菜根
1133	高原蚤缀
1134	线叶蚤缀根
1135	须花参
1136	落葵子
1137	小马齿苋
1138	日中花
1139	午时花
1140	小白绵参
1141	抽筋草
1142	木本猪毛菜
1143	海蓬子
1144	虫实
1145	灰藋子
1146	大叶藜
1147	藜实
1148	优若藜
1149	棒棒草
1150	粉藜
1151	土大香
1152	苋
1153	苋实
1154	苋根
1155	云南五味子根
1156	吊吊果
1157	紫金血藤
1158	花血藤
1159	海芙蓉
1160	米饭花果
1161	红三七
1162	羊角拗
1163	多穗蓼
1164	羊屎木
1165	羊蹄叶
1166	羊蹄实
1167	走马胎叶
1168	色赤杨
1169	羊踯躅根
1170	多穗石柯叶
1171	赤胫散
1172	赤车使者
1173	两面青
1174	两栖蓼
1175	羽叶丁香
1176	松根
1177	莽草根
1178	羊角纽花
1179	丛毛榕根
1180	扛板归
1181	当归藤
1182	光叶山黄麻
1183	吐烟花
1184	白杨树皮
1185	吕宋果
1186	白克马叶
1187	华山矾
1188	丛枝蓼
1189	扭肚藤
1190	冬里麻
1191	红毛走马胎
1192	豆腐渣果
1193	声色草
1194	松萝
1195	松木皮
1196	追风伞
1197	白花映山红
1198	杉木根
1199	红皮
1200	杜鹃花叶
1201	杜鹃花根
1202	杉子
1203	沙柳
1204	杉叶
1205	杉皮
1206	杜仲
1207	杉木油
1208	麦麸草
1209	沙拐枣
1210	鸡血七
1211	草血竭
1212	桑叶
1213	芜荑
1214	芜荑酱
1215	补血草
1216	杉木节
1217	伴蛇莲
1218	报春花
1219	红木香
1220	红石耳
1221	吹风散
1222	红线麻
1223	红榔木
1224	红辣蓼
1225	冷杉果
1226	何首乌叶
1227	君迁子
1228	红直当药
1229	红茴香根
1230	红背酸藤
1231	红椽木子
1232	皂柳根
1233	迎山红
1234	麦瓶草
1235	红马蹄乌
1236	冬里麻根
1237	苎花
1238	楼梯草根
1239	宜昌楼梯草
1240	阔叶赤车使者
1241	毛叶楼梯草
1242	薜瓣
1243	短齿楼梯草
1244	菜板
1245	咬人狗
1246	路郎鸡
1247	长叶水麻
1248	虫蚁菜
1249	金石溜
1250	山麻根
1251	水麻
1252	青叶苎麻根
1253	粟米草
1254	老虎俐根皮
1255	豆麻
1256	圆瓣冷水花
1257	长柄赤车
1258	蔓赤车
1259	猴接骨草
1260	癞皮根
1261	广西花点草根
1262	紫麻
1263	豆瓣七
1264	勒管草
1265	苎麻叶
1266	红小麻
1267	野绿麻根
1268	蝎子草
1269	大钱麻
1270	带刺马鞭
1271	半边山
1272	乌骨麻
1273	雪药
1274	桂木根
1275	苎麻梗
1276	台湾榕
1277	水桐木
1278	天仙果
1279	小叶榕
1280	小构树汁
1281	小构树叶
1282	奶浆木
1283	红枫荷
1284	全缘榕
1285	白桂木根
1286	见血封喉
1287	杜仲叶
1288	榆枝
1289	榆皮涎
1290	木兰寄生
1291	锈毛钝果寄生
1292	谷皮藤
1293	斜叶榕叶
1294	苎麻皮
1295	苎麻根
1296	灰绿水苎麻
1297	麦麸草根
