herb_id	herb_pinyin_name	herb_Latin_Name	spectrum_name	herb_origin	herb_origin_pinyin	spectrum_description
3947	XI XIN	Asarum sieboldii	HPLC	广东	 GUANG DONG	S31,32:14.quercitrin；13.isoquercitroside
3977	GUI ZHI	Cinnamomum cassia  [Syn.  Cinnamomum aromaticum ]	HPLC	福建龙岩	 FU JIAN LONG YAN	S33:14.quercitrin；13.isoquercitroside
3977	GUI ZHI	Cinnamomum cassia  [Syn.  Cinnamomum aromaticum ]	HPLC	浙江温州	 ZHE JIANG WEN ZHOU	14.quercitrin；13.isoquercitroside
3977	GUI ZHI	Cinnamomum cassia  [Syn.  Cinnamomum aromaticum ]	GC-MS	安徽亳州药材市场	 AN HUI BO ZHOU YAO CAI SHI CHANG	S1,7:1. Alpha pinene;2. Beta pinene;3. 3 - carene;4. Optimization of ketone;5. 3, 5 - dimethoxy toluene;6. Sassafras ether;7. Methyl eugenol;8. Pentadecane;9. Elemi element;10. 11. N - isobutyl - 2, 4, 8, 10-12 carbon four levels
3977	GUI ZHI	Cinnamomum cassia  [Syn.  Cinnamomum aromaticum ]	HPLC	广西(道地药材）	 GUANG XI (AUTHENTIC HERBS)	S1,2:a.coumarin;b.Cinnamic acid;c.ethoxycinnamic acid;d.cinnamaldehyde
3977	GUI ZHI	Cinnamomum cassia  [Syn.  Cinnamomum aromaticum ]	HPLC	云南思茅	 YUN NAN SI MAO	S3:a.coumarin;b.Cinnamic acid;c.ethoxycinnamic acid;d.cinnamaldehyde
3977	GUI ZHI	Cinnamomum cassia  [Syn.  Cinnamomum aromaticum ]	HPLC	青海	 QING HAI	S4:a.coumarin;b.Cinnamic acid;c.ethoxycinnamic acid;d.cinnamaldehyde
3977	GUI ZHI	Cinnamomum cassia  [Syn.  Cinnamomum aromaticum ]	HPLC	沈阳	 CHEN YANG	S5:a.coumarin;b.Cinnamic acid;c.ethoxycinnamic acid;d.cinnamaldehyde
3977	GUI ZHI	Cinnamomum cassia  [Syn.  Cinnamomum aromaticum ]	HPLC	黑龙江佳木斯	 HEI LONG JIANG JIA MU SI	S6:a.coumarin;b.Cinnamic acid;c.ethoxycinnamic acid;d.cinnamaldehyde
3977	GUI ZHI	Cinnamomum cassia  [Syn.  Cinnamomum aromaticum ]	HPLC	重庆南川	 ZHONG QING NAN CHUAN	S7:a.coumarin;b.Cinnamic acid;c.ethoxycinnamic acid;d.cinnamaldehyde
3984	SAN KE ZHEN	Cortex Berberidis	HPLC	贵州	 GUI ZHOU	S8:a.coumarin;b.Cinnamic acid;c.ethoxycinnamic acid;d.cinnamaldehyde
3993	YAN HU SUO	Corydalis yanhusuo  [Syn.  Corydalis turtschaninovii  f.  yanhusuo]	HPLC	云南	 YUN NAN	S9:a.coumarin;b.Cinnamic acid;c.ethoxycinnamic acid;d.cinnamaldehyde
3993	YAN HU SUO	Corydalis yanhusuo  [Syn.  Corydalis turtschaninovii  f.  yanhusuo]	HPLC	湖北	 HU BEI	S10:a.coumarin;b.Cinnamic acid;c.ethoxycinnamic acid;d.cinnamaldehyde
3993	YAN HU SUO	Corydalis yanhusuo  [Syn.  Corydalis turtschaninovii  f.  yanhusuo]	HPLC	贵州	 GUI ZHOU	18.jatrorrhizine hydrochloride；21.palmatine hydrochloride；22.berberine hydrochloride
3993	YAN HU SUO	Corydalis yanhusuo  [Syn.  Corydalis turtschaninovii  f.  yanhusuo]	HPLC	浙江(道地药材）	 ZHE JIANG (AUTHENTIC HERBS)	Sa,Sg,SI,m,Sp,q,r,SL,u:9.macleyine；13.tetrahydropalmatine 
3993	YAN HU SUO	Corydalis yanhusuo  [Syn.  Corydalis turtschaninovii  f.  yanhusuo]	HPLC	江苏	 JIANG SU	Sb,c:9.macleyine；13.tetrahydropalmatine 
3993	YAN HU SUO	Corydalis yanhusuo  [Syn.  Corydalis turtschaninovii  f.  yanhusuo]	HPLC	四川	 SI CHUAN	Sd：9.macleyine；14.tetrahydropalmatine
3993	YAN HU SUO	Corydalis yanhusuo  [Syn.  Corydalis turtschaninovii  f.  yanhusuo]	HPLC	山东	 SHAN DONG	Se：9.macleyine；15.tetrahydropalmatine
3993	YAN HU SUO	Corydalis yanhusuo  [Syn.  Corydalis turtschaninovii  f.  yanhusuo]	HPLC	湖南	 HU NAN	Sf：9.macleyine；16.tetrahydropalmatine
3997	BAI SHAO	Paeonia albiflora  [Syn.  Paeonia lactiflora]	HPLC	安徽	 AN HUI	Sh,I,j：9.macleyine；17.tetrahydropalmatine
4021	LUO SHI TENG	Trachelospermum jasminoides	HPLC	河南	 HE NAN	Sk,s：9.macleyine；18.tetrahydropalmatine
4063	LU RONG	Cervus nippon ,  Cervus elaphus	HPLC	陕西	 SHAN XI	Sn,o：9.macleyine；19.tetrahydropalmatine
4137	YUAN HU	Rhizoma Corydalis	HPLC	四川	 SI CHUAN	S9-11:12.Naringenin 7-O-apiofuranosyl(1 ※3)-β-D-glucopyranoside
4163	DENG XIN CAO	Juncus effusus	HPLC	江西	 JIANG XI	S25:1.protocatechualdehyde;2.neochlorogenic acid;5.chlorogenic acid ;6.cryptochlorogenic acid ;7.caffeic acid;8.1,3-Dicaffeoylqunic acid;12.3,4-Dicaffeoylqunic acid;13.3,5-Dicaffeoylqunic acid;14.4,5-Dicaffeoylqunic acid;
4200	HUANG YAO ZI	Dioscorea bulbifera	HPLC	北京	 BEI JING	G26,30:1.protocatechuate;4.NEOERIOCITRIN；5.Naringin
4211	TAI ZI SHEN	Radix Pseudostellariae	HPLC	江西	 JIANG XI	G28:1.protocatechuate;4.NEOERIOCITRIN；5.Naringin
4241	KU DOU ZI	Sophora alopecuroides	HPLC	贵州	 GUI ZHOU	G29:1.protocatechuate;4.NEOERIOCITRIN；5.Naringin
4247	BAO JING ZHANG YA CAI	Swertia franchetiana	HPLC	湖南	 HU NAN	
4256	SHENG DI HUANG	Radix Rehmanniae	HPLC	江苏	 JIANG SU	2.Docosanoic acid；5.A-cutifolisde；6.Heterophyllin；8.Heterophyllin A
4264	OU JIE	nodus nelumbinis rhizomatis	HPLC	新疆	 XIN JIANG	2.Matrine;3.Sophoridine;4.Oxysophocarpine;5.OXYMATRINE
4272	CE BAI YE	Thuja orientalis	HPLC	西藏	 XI CANG	
4306	HU ZHANG	Polygonum cuspidatum	HPLC	市售	 SHI SHOU	2.Catalpol
4343	YUAN HUA GEN	Daphne genkwa	HPLC	市售	 SHI SHOU	13.Myricetrin ；14.Isoquercitrin；16.quercetin-3-rhamnoside
4393	LEI GONG TENG	Tripterygium wilfordii	UPLC	市售	 SHI SHOU	3.Polydatin;7.Resveratrol;10.Emodin;11.Physcion
4489	XIAO YE LIAN	Fructus Podophylli	HPLC	四川	 SI CHUAN	M-N:16.anabasine；
4518	LIAN QIAO	Forsythia suspensa	HPLC	云南	 YUN NAN	S.Swertimarin;1.gent iopicroside;2.sw erosiderecoveri s
5050	HOU PU	Cortex Magnoliae officinalis	HPLC	贵州黔北	 GUI ZHOU QIAN BEI	11.magnolol
2540	GONG LAO MU	Caulis Mahoniae	HPLC	广西	 GUANG XI	S1,S2:4.3,4,5-trimethoxyphenol-1-O-β-D-glucopyranoside; 7.erythrosyringoyl glycerol 8-O-β-D-glucoside; 9.5,5,-dimethoxylaricircsinol-4,-O-β-D-glucoside; 14.jatrorrhizine; 16.palmatine; 17. berberine
2540	GONG LAO MU	Caulis Mahoniae	HPLC	贵州	 GUI ZHOU	S3,S4：4.3,4,5-trimethoxyphenol-1-O-β-D-glucopyranoside; 7.erythrosyringoyl glycerol 8-O-β-D-glucoside; 9.5,5,-dimethoxylaricircsinol-4,-O-β-D-glucoside; 14.jatrorrhizine; 16.palmatine; 17. berberine
2540	GONG LAO MU	Caulis Mahoniae	HPLC	福建	 FU JIAN	S5,S6：4.3,4,5-trimethoxyphenol-1-O-β-D-glucopyranoside; 7.erythrosyringoyl glycerol 8-O-β-D-glucoside; 9.5,5,-dimethoxylaricircsinol-4,-O-β-D-glucoside; 14.jatrorrhizine; 16.palmatine; 17. berberine
2540	GONG LAO MU	Caulis Mahoniae	HPLC	湖北	 HU BEI	S7,S8：4.3,4,5-trimethoxyphenol-1-O-β-D-glucopyranoside; 7.erythrosyringoyl glycerol 8-O-β-D-glucoside; 9.5,5,-dimethoxylaricircsinol-4,-O-β-D-glucoside; 14.jatrorrhizine; 16.palmatine; 17. berberine
2540	GONG LAO MU	Caulis Mahoniae	HPLC	安徽	 AN HUI	S9,S10：4.3,4,5-trimethoxyphenol-1-O-β-D-glucopyranoside; 7.erythrosyringoyl glycerol 8-O-β-D-glucoside; 9.5,5,-dimethoxylaricircsinol-4,-O-β-D-glucoside; 14.jatrorrhizine; 16.palmatine; 17. berberine
2540	GONG LAO MU	Caulis Mahoniae	HPLC	浙江	 ZHE JIANG	S11,S12：4.3,4,5-trimethoxyphenol-1-O-β-D-glucopyranoside; 7.erythrosyringoyl glycerol 8-O-β-D-glucoside; 9.5,5,-dimethoxylaricircsinol-4,-O-β-D-glucoside; 14.jatrorrhizine; 16.palmatine; 17. berberine
2540	GONG LAO MU	Caulis Mahoniae	HPLC	河南开封	 HE NAN KAI FENG	S13,S14：4.3,4,5-trimethoxyphenol-1-O-β-D-glucopyranoside; 7.erythrosyringoyl glycerol 8-O-β-D-glucoside; 9.5,5,-dimethoxylaricircsinol-4,-O-β-D-glucoside; 14.jatrorrhizine; 16.palmatine; 17. berberine
2475	JIN YIN HUA	Lonicera japonica	HPLC	四川	 SI CHUAN	S1,S3-S5,S8:2.chlorogenic acid;11.galuteolin
2475	JIN YIN HUA	Lonicera japonica	HPLC	重庆	 ZHONG QING	S2,S6,S7,S9,S10:2.chlorogenic acid;11.galuteolin
2451	QIN JIAO HUA	Flos Gentianae straminae	HPLC	青海省(道地药材）	 QING HAI SHENG (AUTHENTIC HERBS)	7.gentiopicroside; 8.sweroside; 13.isoorientin
2756	TU FU LING	Smilax glabra	UPLC	广东	 GUANG DONG	S1-S4,S7,S8,S11,S12: 7.taxifolin; 11.Astilbin; 12.resveratrol 
2756	TU FU LING	Smilax glabra	UPLC	广西	 GUANG XI	S5,S6,S9,S10:7.taxifolin; 11.Astilbin; 12.resveratrol 
2756	TU FU LING	Smilax glabra	HPLC	安徽合肥	 AN HUI HE FEI	S1,S2:4.astilbin
2756	TU FU LING	Smilax glabra	HPLC	安徽蚌埠	 AN HUI BANG BU	S3:4.astilbin
2756	TU FU LING	Smilax glabra	HPLC	广东广州	 GUANG DONG GUANG ZHOU	S4,S5：4.astilbin
2756	TU FU LING	Smilax glabra	HPLC	广东翁源	 GUANG DONG WENG YUAN	S6:4.astilbin
2756	TU FU LING	Smilax glabra	HPLC	湖南衡阳	 HU NAN HENG YANG	S7:4.astilbin
2756	TU FU LING	Smilax glabra	HPLC	湖南长沙	 HU NAN CHANG SHA	S8:4.astilbin
2756	TU FU LING	Smilax glabra	HPLC	湖南常德	 HU NAN CHANG DE	S9:4.astilbin
2756	TU FU LING	Smilax glabra	HPLC	湖南沅陵	 HU NAN YUAN LING	S10-S12:4.astilbin
2784	TU NIU XI	Achyranthes aspera	HPLC	广东从化	 GUANG DONG CONG HUA	S1,S10:12.euparin
2784	TU NIU XI	Achyranthes aspera	HPLC	广东清远	 GUANG DONG QING YUAN	S2,S6-S9:12.euparin
2784	TU NIU XI	Achyranthes aspera	HPLC	广西来宾	 GUANG XI LAI BIN	S3:12.euparin
2784	TU NIU XI	Achyranthes aspera	HPLC	广东韶关	 GUANG DONG SHAO GUAN	S5:12.euparin
2428	XU DUAN	Dipsacus japonicus	HPLC	贵州	 GUI ZHOU	3. asperosaponin Ⅵ
2428	XU DUAN	Dipsacus japonicus	HPLC	云南	 YUN NAN	
2349	ZE XIE	Alisma orientale  [Syn.  Alisma plantago-aquatica var. orientale]	HPLC	山东烟台	 SHAN DONG YAN TAI	S1:3.Alisol F；5.Alisol F 24-acetate; 6.Alisol E 23-acetate; 8.Alisol A 24-acetate; 10.25一dehydroxy alisol A; 12.11一deoxyalisol A．
2349	ZE XIE	Alisma orientale  [Syn.  Alisma plantago-aquatica var. orientale]	HPLC	江苏常州	 JIANG SU CHANG ZHOU	S2:3.Alisol F；5.Alisol F 24-acetate; 6.Alisol E 23-acetate; 8.Alisol A 24-acetate; 10.25一dehydroxy alisol A; 12.11一deoxyalisol A．
2349	ZE XIE	Alisma orientale  [Syn.  Alisma plantago-aquatica var. orientale]	HPLC	浙江诸暨	 ZHE JIANG ZHU JI	S3:3.Alisol F；5.Alisol F 24-acetate; 6.Alisol E 23-acetate; 8.Alisol A 24-acetate; 10.25一dehydroxy alisol A; 12.11一deoxyalisol A．
2349	ZE XIE	Alisma orientale  [Syn.  Alisma plantago-aquatica var. orientale]	HPLC	浙江慈溪	 ZHE JIANG CI XI	S4:3.Alisol F；5.Alisol F 24-acetate; 6.Alisol E 23-acetate; 8.Alisol A 24-acetate; 10.25一dehydroxy alisol A; 12.11一deoxyalisol A．
2349	ZE XIE	Alisma orientale  [Syn.  Alisma plantago-aquatica var. orientale]	HPLC	浙江杭州	 ZHE JIANG HANG ZHOU	S5:3.Alisol F；5.Alisol F 24-acetate; 6.Alisol E 23-acetate; 8.Alisol A 24-acetate; 10.25一dehydroxy alisol A; 12.11一deoxyalisol A．
2349	ZE XIE	Alisma orientale  [Syn.  Alisma plantago-aquatica var. orientale]	HPLC	浙江乐清	 ZHE JIANG LE QING	S6:3.Alisol F；5.Alisol F 24-acetate; 6.Alisol E 23-acetate; 8.Alisol A 24-acetate; 10.25一dehydroxy alisol A; 12.11一deoxyalisol A．
2349	ZE XIE	Alisma orientale  [Syn.  Alisma plantago-aquatica var. orientale]	HPLC	浙江绍兴	 ZHE JIANG SHAO XING	S7:3.Alisol F；5.Alisol F 24-acetate; 6.Alisol E 23-acetate; 8.Alisol A 24-acetate; 10.25一dehydroxy alisol A; 12.11一deoxyalisol A．
2349	ZE XIE	Alisma orientale  [Syn.  Alisma plantago-aquatica var. orientale]	HPLC	浙江新登	 ZHE JIANG XIN DENG	S8:3.Alisol F；5.Alisol F 24-acetate; 6.Alisol E 23-acetate; 8.Alisol A 24-acetate; 10.25一dehydroxy alisol A; 12.11一deoxyalisol A．
2349	ZE XIE	Alisma orientale  [Syn.  Alisma plantago-aquatica var. orientale]	HPLC	山东淄博	 SHAN DONG ZI BO	S9:3.Alisol F；5.Alisol F 24-acetate; 6.Alisol E 23-acetate; 8.Alisol A 24-acetate; 10.25一dehydroxy alisol A; 12.11一deoxyalisol A．
2349	ZE XIE	Alisma orientale  [Syn.  Alisma plantago-aquatica var. orientale]	HPLC	江西吉安	 JIANG XI JI AN	S10:3.Alisol F；5.Alisol F 24-acetate; 6.Alisol E 23-acetate; 8.Alisol A 24-acetate; 10.25一dehydroxy alisol A; 12.11一deoxyalisol A．
2349	ZE XIE	Alisma orientale  [Syn.  Alisma plantago-aquatica var. orientale]	HPLC	河南平顶山	 HE NAN PING DING SHAN	S11:3.Alisol F；5.Alisol F 24-acetate; 6.Alisol E 23-acetate; 8.Alisol A 24-acetate; 10.25一dehydroxy alisol A; 12.11一deoxyalisol A．
6802	BA JI TIAN	Morinda officinalis	HPLC	广东普宁	 GUANG DONG PU NING	S1：3.1-methoxy-2-hydroxyanthraquione; 4.1, 2-dimethoxy-3-hydroxyanthraquinone; 9. rubiadin-l-methylether; 13.1,3-dihydroxy-2-methoxyanthraquinone; 16.rubiadin
6802	BA JI TIAN	Morinda officinalis	HPLC	广西南宁	 GUANG XI NAN NING	S2：3.1-methoxy-2-hydroxyanthraquione; 4.1, 2-dimethoxy-3-hydroxyanthraquinone; 9. rubiadin-l-methylether; 13.1,3-dihydroxy-2-methoxyanthraquinone; 16.rubiadin
6802	BA JI TIAN	Morinda officinalis	HPLC	福建永定	 FU JIAN YONG DING	S3：3.1-methoxy-2-hydroxyanthraquione; 4.1, 2-dimethoxy-3-hydroxyanthraquinone; 9. rubiadin-l-methylether; 13.1,3-dihydroxy-2-methoxyanthraquinone; 16.rubiadin
6802	BA JI TIAN	Morinda officinalis	HPLC	广东韶关	 GUANG DONG SHAO GUAN	S4：3.1-methoxy-2-hydroxyanthraquione; 4.1, 2-dimethoxy-3-hydroxyanthraquinone; 9. rubiadin-l-methylether; 13.1,3-dihydroxy-2-methoxyanthraquinone; 16.rubiadin
6802	BA JI TIAN	Morinda officinalis	HPLC	广东肇庆	 GUANG DONG ZHAO QING	S5：3.1-methoxy-2-hydroxyanthraquione; 4.1, 2-dimethoxy-3-hydroxyanthraquinone; 9. rubiadin-l-methylether; 13.1,3-dihydroxy-2-methoxyanthraquinone; 16.rubiadin
6802	BA JI TIAN	Morinda officinalis	HPLC	广东梅州	 GUANG DONG MEI ZHOU	S6：3.1-methoxy-2-hydroxyanthraquione; 4.1, 2-dimethoxy-3-hydroxyanthraquinone; 9. rubiadin-l-methylether; 13.1,3-dihydroxy-2-methoxyanthraquinone; 16.rubiadin
6802	BA JI TIAN	Morinda officinalis	HPLC	福建漳州	 FU JIAN ZHANG ZHOU	S7：3.1-methoxy-2-hydroxyanthraquione; 4.1, 2-dimethoxy-3-hydroxyanthraquinone; 9. rubiadin-l-methylether; 13.1,3-dihydroxy-2-methoxyanthraquinone; 16.rubiadin
6802	BA JI TIAN	Morinda officinalis	HPLC	广西百色	 GUANG XI BAI SE	S8：3.1-methoxy-2-hydroxyanthraquione; 4.1, 2-dimethoxy-3-hydroxyanthraquinone; 9. rubiadin-l-methylether; 13.1,3-dihydroxy-2-methoxyanthraquinone; 16.rubiadin
6802	BA JI TIAN	Morinda officinalis	HPLC	广西梧州	 GUANG XI WU ZHOU	S9：3.1-methoxy-2-hydroxyanthraquione; 4.1, 2-dimethoxy-3-hydroxyanthraquinone; 9. rubiadin-l-methylether; 13.1,3-dihydroxy-2-methoxyanthraquinone; 16.rubiadin
6802	BA JI TIAN	Morinda officinalis	HPLC	福建南靖	 FU JIAN NAN JING	S10：3.1-methoxy-2-hydroxyanthraquione; 4.1, 2-dimethoxy-3-hydroxyanthraquinone; 9. rubiadin-l-methylether; 13.1,3-dihydroxy-2-methoxyanthraquinone; 16.rubiadin
1235	CHANG PU	Rhizoma Acori graminei	GC-MS	四川(道地药材）	 SI CHUAN (AUTHENTIC HERBS)	S.undecane; 12.estragole; 16.methyleugenol; 22.cis - methyl eugenol; 36.γ-isoasarone; 37.cis-isoasarone
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	河北	 HE BEI	S1:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	河北安国	 HE BEI AN GUO	S2:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	河北石家庄	 HE BEI SHI JIA ZHUANG	S3:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	河北青龙县	 HE BEI QING LONG XIAN	S4:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	河北博野	 HE BEI BO YE	S5:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	河北涉县	 HE BEI SHE XIAN	S6:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	河北辉县市	 HE BEI HUI XIAN SHI	S7:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	内蒙赤峰	 NEI MENG CHI FENG	S8:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	安徽亳州	 AN HUI BO ZHOU	S9,S10:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	安徽合肥	 AN HUI HE FEI	S11:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	安徽阜阳	 AN HUI FU YANG	S12:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	河南新乡	 HE NAN XIN XIANG	S13:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	山西运城	 SHAN XI YUN CHENG	S14:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	山东德州	 SHAN DONG DE ZHOU	S15:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
1304	ZHI MU	Anemarrhena asphodeloides	HPLC	陕西西安	 SHAN XI XI AN	S16:3.7-O-glucopyranosylmangiferin; 4.mangiferin; 9.2,6,4'-trihydroxy-4-methoxybenzophenone; 10.broussonin B; 11.cis-hinokire-sinol; 12.7-hydroxy-3一(4-methoxybenzyl)-chroman
2564	XI YANG SHEN	Panax quinquefolium	HPLC	中国靖宇市	 ZHONG GUO JING YU SHI	S1-S5:1.acyl ginsenoside Rb1; 2.ginsenoside Rb1; 3.ginsenoside Rb2 / Rb3 / Rc; 4.malonyl ginsenosides Rb1; 5.ginsenosides Rg1 / Rd
2564	XI YANG SHEN	Panax quinquefolium	HPLC	中国抚松市	 ZHONG GUO FU SONG SHI	S6,S7:1.acyl ginsenoside Rb1; 2.ginsenoside Rb1; 3.ginsenoside Rb2 / Rb3 / Rc; 4.malonyl ginsenosides Rb1; 5.ginsenosides Rg1 / Rd
1345	DANG SHEN	Codonopsis pilosula	HPLC	重庆	 ZHONG QING	S1-S4,S8-S12,S22-S27,S29:S.lobetyolin
1345	DANG SHEN	Codonopsis pilosula	HPLC	湖北恩施	 HU BEI EN SHI	S5-S7:S.lobetyolin
1345	DANG SHEN	Codonopsis pilosula	HPLC	湖北竹溪县	 HU BEI ZHU XI XIAN	S18-S21:S.lobetyolin
1345	DANG SHEN	Codonopsis pilosula	HPLC	陕西平利县	 SHAN XI PING LI XIAN	S13-S17:S.lobetyolin
1345	DANG SHEN	Codonopsis pilosula	HPLC	贵州	 GUI ZHOU	S28:S.lobetyolin
1401	ZI WAN	Aster tataricus	HPLC	河北祁州	 HE BEI QI ZHOU	S.quercetin
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	江西崇仁县	 JIANG XI CHONG REN XIAN	S1:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	江苏徐州	 JIANG SU XU ZHOU	S2:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	山东沂水县	 SHAN DONG YI SHUI XIAN	S3:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	云南玉溪	 YUN NAN YU XI	S4:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	广东增城	 GUANG DONG ZENG CHENG	S5:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	福建高州	 FU JIAN GAO ZHOU	S6:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	江西信丰县	 JIANG XI XIN FENG XIAN	S7:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	山东昌邑市	 SHAN DONG CHANG YI SHI	S8,S15:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	浙江嘉兴	 ZHE JIANG JIA XING	S9:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	上海崇明县	 SHANG HAI CHONG MING XIAN	S10:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	浙江天台县	 ZHE JIANG TIAN TAI XIAN	S11:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	四川宣汉县	 SI CHUAN XUAN HAN XIAN	S12:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	河北唐山	 HE BEI TANG SHAN	S13:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	山东莱芜县	 SHAN DONG LAI WU XIAN	S14:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	山东唱乐县	 SHAN DONG CHANG LE XIAN	S16:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
1467	PAO JIANG	Rhizoma Zingiberis Praeparata	HPLC	湖南益阳	 HU NAN YI YANG	S17:3.zingiberone; 8. 6-gingerol; 9.8-gingerol; 13. 10-gingerol
