ID	Name
588	九珍散
589	九香如意丸
590	九香膏
591	九疸秦王散
592	九盏汤
593	九黄丹
594	九痛丸
595	九蒸苍术散
596	九熏丹
597	九蜜煎
598	九霄丸
599	了脾丸
600	二丁丸
601	二丁散
602	二九还元丹
603	二八丹
604	二八木丹
605	二八济阳丹
606	二八通玄丹
607	二十二味虎睛丸
608	二十五味药
609	二十五味流气饮
610	二十六味牡丹煎丸
611	二十四制清宁丸
612	二十四味万灵丸
613	二十四味大建中汤
614	二十四味飞步散
615	二十四味风流饮
616	二十四味建中汤
617	二十四味败毒散
618	二十四味养脾丸
619	二十四味轻脚丸
620	二十四味断疟饮
621	二子二石汤
622	二子饮
623	二子养亲汤
624	二子消毒散
625	二子散
626	二门冬饮
627	二马散
628	二丑夺命丹
629	二丹丸
630	二丹汤
631	二乌丸
632	二乌散
633	二乌膏
634	二仁丸
635	二仁绛覆汤
636	二仁通幽汤
637	二六丸
638	二分丸
639	二天同补丹
640	二方汤
641	二气丸
642	二气丹
643	二气双调饮
644	二炁方
645	二气汤
646	二气香薷饮
647	二气黄金丸
648	二气散
649	二气蝎梢散
650	二牛丸
651	二贝丸
652	二车丸
653	二仙丸
654	二仙丹
655	二仙扫痱汤
656	二仙汤
657	二仙饮
658	二仙膏
659	二仙散
660	二仙逼痰散
661	二仙糕
662	二冬二母汤
663	二冬二母散
664	二冬二皮汤
665	二冬汤
666	二冬苓车汤
667	二冬清肺汤
668	二冬清肺饮
669	二冬散
670	二冬膏
671	二加生化汤
672	二加龙骨汤
673	二加减正气散
674	二号化毒丹
675	二号扫风丸
676	二号癣药水
677	二圣丸
678	二圣大宝琥珀散
679	二圣不老丹
680	二圣丹
681	二圣汤
682	二圣饮
683	二圣救苦丸
684	二圣散
685	二圣解毒丸
686	二圣膏
687	二术二陈汤
688	二术丸
689	二术四苓汤
690	二术四神丸
691	二术汤
692	二术柴葛汤
693	二术救痹饮
694	二术散
695	二术煎
696	二母二冬汤
697	二母二陈汤
698	二母丸
699	二母宁嗽汤
700	二母石膏汤
701	二母安嗽片
702	二母汤
703	二母补中汤
704	二母固本丸
705	二母柴苓汤
706	二母清顺汤
707	二母散
708	二汁饮
709	二瓜散
710	二甘汤
711	二甘散
712	二生丸
713	二生丹
714	二生汤
715	二生散
716	二生膏
717	二甲复脉汤
718	二白丸
719	二白干葛汤
720	二白汤
721	袁二白散
722	二白散
723	二白锉散
724	二皮汤
725	二石丸
726	二石汤
727	二石散
728	二龙大串
729	二龙丹
730	二龙膏
731	二合丸
732	二合济生汤
733	二合消毒散
734	二合散
735	二地二冬汤
736	二地汤
737	二地黄丸
738	二曲丸
739	二曲散
740	二灰散
741	二百味花草膏
742	二至丸
743	二色丸
744	二色漆牙药
745	二芎饼子
746	二虫膏
747	二防饮
748	二阳丹
749	二阴煎
750	二妙丸
751	二妙丹
752	二妙地黄丸
753	二妙汤
754	二妙种子丸
755	二妙香连丸
756	二妙酒
757	二妙散
758	二沥汤
759	二灵丹
760	二灵散
761	二皂饮
762	二皂散
763	二肝丹
764	二花散
765	二补汤
766	二角饮
767	二角消毒散
768	二角散
769	二豆丸
770	二豆汤
771	二豆灵丹
772	二豆饮
773	二豆散
774	二辛煎
775	二连丸
776	二连四物汤
777	二连汤
778	二附散
779	二陈一连汤
780	二陈升提饮
781	二陈双核饮
782	二陈木通汤
783	二陈加山栀黄连生姜汤
784	二陈加白苍楂芎汤
785	二陈加芎归汤
786	二陈加枳壳汤
787	二陈加黄连栀子汤
788	二陈四七汤
789	二陈四物去熟地加天麻汤
790	二陈平胃汤
791	二陈平胃散
792	二陈白丸
793	二陈导痰汤
794	二陈汤
795	二陈汤加麻黄杏仁汤
796	二陈竹沥胆星汤
797	二陈竹茹汤
